0	2025-03-05	PFM002	UTI PENSION FUND LIMITED	SM002011	NPS TRUST- A/C - UTI PENSION FUND SCHEME - ATAL PENSION YOJANA (APY)	23.1622	admin	2025-03-05	N
0	2025-03-05	PFM002	UTI PENSION FUND LIMITED	SM002012	NPS TRUST- A/C - UTI PENSION FUND SCHEME A - TIER I	17.0176	admin	2025-03-05	N
0	2025-03-05	PFM002	UTI PENSION FUND LIMITED	SM002013	NPS TRUST- A/C - UTI PENSION FUND SCHEME A - TIER II	10	admin	2025-03-05	N
0	2025-03-05	PFM002	UTI PENSION FUND LIMITED	SM002014	NPS TRUST- A/C - UTI PENSION FUND SCHEME TAX SAVER - TIER II	13.3571	admin	2025-03-05	N
0	2025-03-05	PFM002	UTI PENSION FUND LIMITED	SM002016	NPS TRUST- A/C - UTI PENSION FUND SCHEME - NPS TIER- II COMPOSITE	10.4451	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003001	LIC PENSION FUND SCHEME - CENTRAL GOVT	45.5366	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003002	LIC PENSION FUND SCHEME - STATE GOVT	40.5262	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003003	NPS TRUST A/C-LIC PENSION FUND LIMITED- NPS LITE SCHEME - GOVT. PATTERN	37.6566	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003004	LIC PENSION FUND LIMITED SCHEME - CORPORATE-CG	30.0288	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003006	LIC PENSION FUND SCHEME C - TIER I	27.0452	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003009	LIC PENSION FUND SCHEME C - TIER II	25.6697	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003010	LIC PENSION FUND SCHEME G - TIER II	29.9101	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003015	NPS TRUST - A/C LIC PENSION FUND SCHEME - APY FUND SCHEME	11.9795	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003005	LIC PENSION FUND SCHEME E - TIER I	39.9747	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003007	LIC PENSION FUND SCHEME G - TIER I	29.3787	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003008	LIC PENSION FUND SCHEME E - TIER II	33.2901	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003011	NPS TRUST - A/C LIC PENSION FUND SCHEME - ATAL PENSION YOJANA (APY)	23.2488	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003012	LIC PENSION FUND SCHEME A - TIER I	18.2324	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003013	LIC PENSION FUND SCHEME A - TIER II	10	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003014	NPS TRUST - A/C LIC PENSION FUND SCHEME TAX SAVER TIER II	13.9493	admin	2025-03-05	N
0	2025-03-05	PFM003	LIC PENSION FUND LIMITED	SM003016	NPS TRUST - A/C LIC PENSION FUND SCHEME - NPS TIER - II COMPOSITE SCHEME	10.3662	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005005	KOTAK PENSION FUND SCHEME C - TIER II	34.9236	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005007	NPS TRUST A/C-KOTAK MAHINDRA PENSION FUND LIMITED- NPS LITE SCHEME - GOVT. PATTERN	32.7864	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005008	KOTAK PENSION FUND SCHEME A - TIER I	17.5807	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005001	KOTAK PENSION FUND SCHEME E - TIER I	60.1752	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005002	KOTAK PENSION FUND SCHEME C - TIER I	40.1692	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005003	KOTAK PENSION FUND SCHEME G - TIER I	36.0926	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005004	KOTAK PENSION FUND SCHEME E - TIER II	52.8076	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005006	KOTAK PENSION FUND SCHEME G - TIER II	33.3561	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005009	KOTAK PENSION FUND SCHEME A - TIER II	10	admin	2025-03-05	N
0	2025-03-05	PFM005	KOTAK MAHINDRA PENSION FUND LIMITED	SM005010	NPS TRUST A/C-KOTAK MAHINDRA PENSION FUND SCHEME TAX SAVER TIER II	13.9908	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007005	ICICI PRUDENTIAL PENSION FUND SCHEME C - TIER II	38.8053	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007007	NPS TRUST A/C-ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED- NPS LITE SCHEME - GOVT. PATTERN	10	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007008	ICICI PRUDENTIAL PENSION FUND SCHEME A - TIER I	17.8765	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007001	ICICI PRUDENTIAL PENSION FUND SCHEME E - TIER I	64.9141	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007002	ICICI PRUDENTIAL PENSION FUND SCHEME C - TIER I	41.9175	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007003	ICICI PRUDENTIAL PENSION FUND SCHEME G - TIER I	36.3059	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007004	ICICI PRUDENTIAL PENSION FUND SCHEME E - TIER II	51.1381	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007006	ICICI PRUDENTIAL PENSION FUND SCHEME G - TIER II	34.8149	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007009	ICICI PRUDENTIAL PENSION FUND SCHEME A - TIER II	10	admin	2025-03-05	N
0	2025-03-05	PFM007	ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED	SM007010	ICICI PRUDENTIAL PENSION FUNDS SCHEME TAX SAVER TIER II	13.7655	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008005	NPS TRUST- A/C HDFC PENSION FUND MANAGEMENT LIMITED SCHEME C - TIER II	25.962	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008007	NPS TRUST- A/C HDFC PENSION FUND MANAGEMENT LIMITED SCHEME - NPS LITE SCHEME - GOVT. PATTERN	10	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008008	NPS TRUST- A/C HDFC PENSION FUND MANAGEMENT LIMITED SCHEME A - TIER I	19.8192	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008001	NPS TRUST- A/C HDFC PENSION FUND MANAGEMENT LIMITED SCHEME E - TIER I	47.6637	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008002	NPS TRUST- A/C HDFC PENSION FUND MANAGEMENT LIMITED SCHEME C - TIER I	27.7972	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008003	NPS TRUST- A/C HDFC PENSION FUND MANAGEMENT LIMITED SCHEME G - TIER I	27.1463	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008004	NPS TRUST- A/C HDFC PENSION FUND MANAGEMENT LIMITED SCHEME E - TIER II	41.2194	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008006	NPS TRUST- A/C HDFC PENSION FUND MANAGEMENT LIMITED SCHEME G - TIER II	27.5417	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008009	HDFC PENSION FUND MANAGEMENT LIMITED SCHEME A - TIER II	10	admin	2025-03-05	N
0	2025-03-05	PFM008	HDFC PENSION FUND MANAGEMENT LIMITED	SM008010	NPS TRUST- A/C HDFC PENSION FUND MANAGEMENT LIMITED SCHEME TAX SAVER - TIER II	13.4764	admin	2025-03-05	N
0	2025-03-05	PFM010	ADITYA BIRLA SUNLIFE PENSION FUND MANAGEMENT LIMITED	SM010001	ADITYA BIRLA SUNLIFE PENSION FUND SCHEME E - TIER I	25.4122	admin	2025-03-05	N
0	2025-03-05	PFM010	ADITYA BIRLA SUNLIFE PENSION FUND MANAGEMENT LIMITED	SM010002	ADITYA BIRLA SUNLIFE PENSION FUND SCHEME C - TIER I	18.6633	admin	2025-03-05	N
0	2025-03-05	PFM010	ADITYA BIRLA SUNLIFE PENSION FUND MANAGEMENT LIMITED	SM010003	ADITYA BIRLA SUNLIFE PENSION FUND SCHEME G - TIER I	18.2524	admin	2025-03-05	N
0	2025-03-05	PFM010	ADITYA BIRLA SUNLIFE PENSION FUND MANAGEMENT LIMITED	SM010004	ADITYA BIRLA SUNLIFE PENSION FUND SCHEME A - TIER I	16.3621	admin	2025-03-05	N
0	2025-03-05	PFM010	ADITYA BIRLA SUNLIFE PENSION FUND MANAGEMENT LIMITED	SM010006	ADITYA BIRLA SUNLIFE PENSION FUND SCHEME C - TIER II	17.9917	admin	2025-03-05	N
0	2025-03-05	PFM010	ADITYA BIRLA SUNLIFE PENSION FUND MANAGEMENT LIMITED	SM010009	ADITYA BIRLA SUN LIFE PENSION FUND SCHEME TAX SAVER TIER II	14.0384	admin	2025-03-05	N
0	2025-03-05	PFM010	ADITYA BIRLA SUNLIFE PENSION FUND MANAGEMENT LIMITED	SM010005	ADITYA BIRLA SUNLIFE PENSION FUND SCHEME E - TIER II	25.644	admin	2025-03-05	N
0	2025-03-05	PFM010	ADITYA BIRLA SUNLIFE PENSION FUND MANAGEMENT LIMITED	SM010007	ADITYA BIRLA SUNLIFE PENSION FUND SCHEME G - TIER II	17.5406	admin	2025-03-05	N
0	2025-03-05	PFM010	ADITYA BIRLA SUNLIFE PENSION FUND MANAGEMENT LIMITED	SM010008	ADITYA BIRLA SUNLIFE PENSION FUND SCHEME A - TIER II	10	admin	2025-03-05	N
0	2025-03-05	PFM011	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED	SM011005	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED SCHEME E - TIER II	13.9436	admin	2025-03-05	N
0	2025-03-05	PFM011	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED	SM011007	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED SCHEME G - TIER II	12.3249	admin	2025-03-05	N
0	2025-03-05	PFM011	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED	SM011008	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED TAX SAVER - TIER II	12.1571	admin	2025-03-05	N
0	2025-03-05	PFM011	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED	SM011001	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED SCHEME E - TIER I	13.9773	admin	2025-03-05	N
0	2025-03-05	PFM011	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED	SM011002	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED SCHEME C - TIER I	11.9581	admin	2025-03-05	N
0	2025-03-05	PFM011	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED	SM011003	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED SCHEME G - TIER I	12.2547	admin	2025-03-05	N
0	2025-03-05	PFM011	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED	SM011004	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED SCHEME A - TIER I	12.0587	admin	2025-03-05	N
0	2025-03-05	PFM011	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED	SM011006	TATA PENSION FUND MANAGEMENT PRIVATE LIMITED SCHEME C - TIER II	12.0494	admin	2025-03-05	N
0	2025-03-05	PFM012	MAX LIFE PENSION FUND MANAGEMENT LIMITED	SM012005	MAX LIFE PENSION FUND MANAGEMENT LIMITED SCHEME E - TIER II	13.354	admin	2025-03-05	N
0	2025-03-05	PFM012	MAX LIFE PENSION FUND MANAGEMENT LIMITED	SM012007	MAX LIFE PENSION FUND MANAGEMENT LIMITED SCHEME G - TIER II	11.9642	admin	2025-03-05	N
0	2025-03-05	PFM012	MAX LIFE PENSION FUND MANAGEMENT LIMITED	SM012008	MAX LIFE PENSION FUND MANAGEMENT LIMITED TAX SAVER TIER II	11.598	admin	2025-03-05	N
0	2025-03-05	PFM012	MAX LIFE PENSION FUND MANAGEMENT LIMITED	SM012001	MAX LIFE PENSION FUND MANAGEMENT LIMITED SCHEME E - TIER I	12.7112	admin	2025-03-05	N
0	2025-03-05	PFM012	MAX LIFE PENSION FUND MANAGEMENT LIMITED	SM012002	MAX LIFE PENSION FUND MANAGEMENT LIMITED SCHEME C - TIER I	11.9278	admin	2025-03-05	N
0	2025-03-05	PFM012	MAX LIFE PENSION FUND MANAGEMENT LIMITED	SM012003	MAX LIFE PENSION FUND MANAGEMENT LIMITED SCHEME G - TIER I	12.2717	admin	2025-03-05	N
0	2025-03-05	PFM012	MAX LIFE PENSION FUND MANAGEMENT LIMITED	SM012004	MAX LIFE PENSION FUND MANAGEMENT LIMITED SCHEME A - TIER I	10.1499	admin	2025-03-05	N
0	2025-03-05	PFM012	MAX LIFE PENSION FUND MANAGEMENT LIMITED	SM012006	MAX LIFE PENSION FUND MANAGEMENT LIMITED SCHEME C - TIER II	12.0822	admin	2025-03-05	N
0	2025-03-05	PFM013	AXIS PENSION FUND MANAGEMENT LIMITED	SM013005	AXIS PENSION FUND MANAGEMENT LIMITED SCHEME E - TIER II	13.2416	admin	2025-03-05	N
0	2025-03-05	PFM013	AXIS PENSION FUND MANAGEMENT LIMITED	SM013007	AXIS PENSION FUND MANAGEMENT LIMITED SCHEME G - TIER II	12.0189	admin	2025-03-05	N
0	2025-03-05	PFM013	AXIS PENSION FUND MANAGEMENT LIMITED	SM013008	AXIS PENSION FUND MANAGEMENT LIMITED SCHEME TAX SAVER - TIER II	11.5935	admin	2025-03-05	N
0	2025-03-05	PFM013	AXIS PENSION FUND MANAGEMENT LIMITED	SM013001	AXIS PENSION FUND MANAGEMENT LIMITED SCHEME E - TIER I	13.0344	admin	2025-03-05	N
0	2025-03-05	PFM013	AXIS PENSION FUND MANAGEMENT LIMITED	SM013002	AXIS PENSION FUND MANAGEMENT LIMITED SCHEME C - TIER I	11.9391	admin	2025-03-05	N
0	2025-03-05	PFM013	AXIS PENSION FUND MANAGEMENT LIMITED	SM013003	AXIS PENSION FUND MANAGEMENT LIMITED SCHEME G - TIER I	12.1229	admin	2025-03-05	N
0	2025-03-05	PFM013	AXIS PENSION FUND MANAGEMENT LIMITED	SM013004	AXIS PENSION FUND MANAGEMENT LIMITED SCHEME A - TIER I	11.6991	admin	2025-03-05	N
0	2025-03-05	PFM013	AXIS PENSION FUND MANAGEMENT LIMITED	SM013006	AXIS PENSION FUND MANAGEMENT LIMITED SCHEME C - TIER II	11.7607	admin	2025-03-05	N
0	2025-03-05	PFM014	DSP PENSION FUND MANAGERS PRIVATE LIMITED	SM014005	NPS TRUST A/C DSP PENSION FUND MANAGERS PRIVATE LIMITED SCHEME E - TIER II	11.6104	admin	2025-03-05	N
0	2025-03-05	PFM014	DSP PENSION FUND MANAGERS PRIVATE LIMITED	SM014007	NPS TRUST A/C DSP PENSION FUND MANAGERS PRIVATE LIMITED SCHEME G - TIER II	11.1019	admin	2025-03-05	N
0	2025-03-05	PFM014	DSP PENSION FUND MANAGERS PRIVATE LIMITED	SM014008	NPS TRUST A/C DSP PENSION FUND MANAGERS PRIVATE LIMITED SCHEME TAX SAVER TIER II	10.7258	admin	2025-03-05	N
0	2025-03-05	PFM014	DSP PENSION FUND MANAGERS PRIVATE LIMITED	SM014001	NPS TRUST A/C DSP PENSION FUND MANAGERS PRIVATE LIMITED SCHEME E - TIER I	11.8079	admin	2025-03-05	N
0	2025-03-05	PFM014	DSP PENSION FUND MANAGERS PRIVATE LIMITED	SM014002	NPS TRUST A/C DSP PENSION FUND MANAGERS PRIVATE LIMITED SCHEME C - TIER I	10.9584	admin	2025-03-05	N
0	2025-03-05	PFM014	DSP PENSION FUND MANAGERS PRIVATE LIMITED	SM014003	NPS TRUST A/C DSP PENSION FUND MANAGERS PRIVATE LIMITED SCHEME G - TIER I	11.2109	admin	2025-03-05	N
0	2025-03-05	PFM014	DSP PENSION FUND MANAGERS PRIVATE LIMITED	SM014004	NPS TRUST A/C DSP PENSION FUND MANAGERS PRIVATE LIMITED SCHEME A - TIER I	10.7954	admin	2025-03-05	N
0	2025-03-05	PFM014	DSP PENSION FUND MANAGERS PRIVATE LIMITED	SM014006	NPS TRUST A/C DSP PENSION FUND MANAGERS PRIVATE LIMITED SCHEME C - TIER II	11.1164	admin	2025-03-05	N
